1000, 0.001531362533569336, 0.032996416091918945, 0.04356861114501953
2000, 0.0006804466247558594, 0.13629961013793945, 0.178924560546875
3000, 0.0021796226501464844, 0.3035762310028076, 0.4064931869506836
4000, 0.001291036605834961, 0.5444669723510742, 0.7178664207458496
5000, 0.0016241073608398438, 0.8491151332855225, 1.1266982555389404
6000, 0.0019369125366210938, 1.2375504970550537, 1.6334311962127686
7000, 0.0022695064544677734, 1.6698451042175293, 2.2153656482696533
8000, 0.002847433090209961, 2.2610490322113037, 2.9589829444885254
9000, 0.0033185482025146484, 2.7817065715789795, 3.6771724224090576
10000, 0.003312826156616211, 3.4885964393615723, 4.507076263427734
11000, 0.0037827491760253906, 4.191258192062378, 5.526905059814453
12000, 0.019699811935424805, 4.9990456104278564, 6.519202947616577
13000, 0.0043487548828125, 5.879971265792847, 8.069068193435669
14000, 0.004998922348022461, 6.771977663040161, 9.013943195343018
15000, 0.00565338134765625, 9.708303928375244, 12.139858484268188
16000, 0.00558018684387207, 9.181509256362915, 12.03358507156372
17000, 0.021675825119018555, 10.168495893478394, 13.391837358474731
18000, 0.0220792293548584, 13.260056495666504, 16.541938543319702
19000, 0.006653308868408203, 13.106683731079102, 17.76009488105774
