1000, 621, 613, 612
2000, 1273, 1268, 1266
3000, 1915, 1908, 1904
4000, 2557, 2551, 2546
5000, 3209, 3202, 3197
6000, 3903, 3897, 3891
7000, 4524, 4517, 4508
8000, 5104, 5097, 5087
9000, 5777, 5773, 5763
10000, 6369, 6363, 6352
11000, 7015, 7011, 6998
12000, 7651, 7645, 7631
13000, 8351, 8344, 8331
14000, 8984, 8978, 8962
15000, 9609, 9603, 9587
16000, 10226, 10221, 10203
17000, 10915, 10909, 10890
18000, 11563, 11557, 11537
19000, 12272, 12267, 12244
