1000, 0.0006670951843261719, 0.044985055923461914, 0.06807494163513184
2000, 0.0014164447784423828, 0.19694089889526367, 0.28240418434143066
3000, 0.0021317005157470703, 0.43132948875427246, 0.6404597759246826
4000, 0.0028841495513916016, 0.7975029945373535, 1.145709753036499
5000, 0.003562450408935547, 1.2079291343688965, 1.784040927886963
6000, 0.004470109939575195, 1.7429592609405518, 2.626610517501831
7000, 0.005208492279052734, 2.391390800476074, 3.5628602504730225
8000, 0.005971670150756836, 3.087254762649536, 4.612327575683594
9000, 0.00669550895690918, 3.943924903869629, 5.836143732070923
10000, 0.007205486297607422, 4.901320695877075, 7.166006565093994
11000, 0.023988723754882812, 5.885571479797363, 8.66409182548523
12000, 0.008900165557861328, 6.990209579467773, 10.318929433822632
13000, 0.009745121002197266, 8.362699508666992, 12.130943298339844
14000, 0.010645627975463867, 9.61504578590393, 14.130685091018677
15000, 0.026082277297973633, 11.972799062728882, 16.370012521743774
16000, 0.014556169509887695, 13.049837112426758, 18.558839082717896
17000, 0.013048171997070312, 14.42740797996521, 21.167540073394775
18000, 0.013664484024047852, 16.070972442626953, 23.53502058982849
19000, 0.02910900115966797, 17.89390730857849, 26.359134197235107
