1000, 0.0006697177886962891, 0.02268385887145996, 0.03348970413208008
2000, 0.001405477523803711, 0.09512495994567871, 0.14232659339904785
3000, 0.002137422561645508, 0.21751141548156738, 0.3233475685119629
4000, 0.002936124801635742, 0.38998985290527344, 0.5792422294616699
5000, 0.0036182403564453125, 0.6360862255096436, 0.9164724349975586
6000, 0.0043141841888427734, 0.9086835384368896, 1.3578970432281494
7000, 0.005101442337036133, 1.2504782676696777, 1.820662498474121
8000, 0.005913257598876953, 1.5747439861297607, 2.3596348762512207
9000, 0.006654977798461914, 2.0144901275634766, 2.9838600158691406
10000, 0.007399797439575195, 2.454827070236206, 3.636309862136841
11000, 0.008344888687133789, 3.031886100769043, 4.441169261932373
12000, 0.009202003479003906, 3.5602314472198486, 5.304729461669922
13000, 0.009857177734375, 4.235617637634277, 6.233708381652832
14000, 0.010772466659545898, 4.994123697280884, 7.223215103149414
15000, 0.01261448860168457, 5.613315582275391, 8.257494688034058
16000, 0.01228475570678711, 6.512708902359009, 9.527727365493774
17000, 0.013074159622192383, 7.415585041046143, 10.839629173278809
18000, 0.013913393020629883, 8.210367679595947, 12.171173095703125
19000, 0.01469731330871582, 9.22431468963623, 13.682843685150146
